time,year,month,mei,ONI,PDO,NPGO,NOI,NPH area,SST_box 0-75km 33N,SST_box 0-75km 39N,SST_box 0-75km 45N,SST_box 75-150km 33N,SST_box 75-150km 39N,SST_box 75-150km 45N,CHL_box 0-75km 33N,CHL_box 0-75km 39N,CHL_box 0-75km 45N,BEUTI 33N,BEUTI 39N,BEUTI 45N,CUTI 33N,CUTI 39N,CUTI 45N,DO 80-80 @50m,DO 80-80 @150m,DO 93.3-30 @50m,DO 93.3-30 @150m,DO 93.3-110 @50m,DO 93.3-110 @150m,DO NH05 @50m,DO NH05 @150m,DO NH25 @50m,DO NH25 @150m
1955-07-01,1955.0,7.0,NA,-0.6800000071525574,-2.3499999046325684,-0.08802254498004913,1.3329999446868896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-08-01,1955.0,8.0,NA,-0.75,-2.25,0.2745266854763031,1.9839999675750732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-09-01,1955.0,9.0,NA,-1.090000033378601,-1.9500000476837158,-0.11022701859474182,1.9789999723434448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-10-01,1955.0,10.0,NA,-1.4199999570846558,-2.799999952316284,-0.5241935849189758,2.49399995803833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.01,3.69,4.81,2.15,NA,NA,NA,NA,NA,NA
1955-11-01,1955.0,11.0,NA,-1.6699999570846558,-3.0799999237060547,-0.08002877235412598,3.0160000324249268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-12-01,1955.0,12.0,NA,-1.4700000286102295,-2.75,-0.5180143117904663,-3.5480000972747803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16,2.27,NA,NA,NA,NA,NA,NA
1956-01-01,1956.0,1.0,NA,-1.1100000143051147,-2.4800000190734863,0.12026689946651459,-2.127000093460083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-02-01,1956.0,2.0,NA,-0.7599999904632568,-2.740000009536743,-0.1379598081111908,5.059999942779541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.31,2.54,3.84,2.09,NA,NA,NA,NA,NA,NA
1956-03-01,1956.0,3.0,NA,-0.6299999952316284,-2.559999942779541,0.022979145869612694,5.190000057220459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-04-01,1956.0,4.0,NA,-0.5400000214576721,-2.1700000762939453,-0.03823493421077728,0.5770000219345093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.28,3.92,3.76,2.1,NA,NA,NA,NA,NA,NA
